smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,ASSAY_TYPE,ASSAY_STRAIN,TARGET_TYPE,DOSE,timepoint_unit,SUPPLIER,ASSAY_SOP
CC(C)c1ccc(NC(=O)N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,CC(C)c1ccc(NC(=O)N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,.,= ,0.005,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)c1ccc(NC(=O)N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,CC(C)c1ccc(NC(=O)N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,.,= ,0.015,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CC(C)c1ccc(NC(=O)N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,CC(C)c1ccc(NC(=O)N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,.,= ,19.68,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CCOC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CCOC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.19,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CCOC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CCOC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.07,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CN(C)C(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CN(C)C(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.17,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CN(C)C(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CN(C)C(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.34,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(NC1CC1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,O=C(NC1CC1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,.,= ,0.33,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(NC1CC1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,O=C(NC1CC1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,.,= ,0.18,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(NC1CC1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,O=C(NC1CC1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,.,= ,72.3,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=C(N1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=C(N1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.61,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(N1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=C(N1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.22,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)OC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CC(C)(C)OC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.024,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)OC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CC(C)(C)OC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.074,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CC(C)(C)OC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CC(C)(C)OC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,58.22,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CC(C)(C)CC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CC(C)(C)CC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.031,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)CC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CC(C)(C)CC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.094,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CCN(CC)C(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CCN(CC)C(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.036,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CCN(CC)C(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CCN(CC)C(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.1,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(Oc1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(Oc1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.02,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(Oc1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(Oc1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.044,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(Oc1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(Oc1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,60.82,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=C(N1CCCCC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(N1CCCCC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.058,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(N1CCCCC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(N1CCCCC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.13,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(OCc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=C(OCc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.15,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(OCc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=C(OCc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.3,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(OCc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=C(OCc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,52.08,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=C(NC1CCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=C(NC1CCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.62,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(NC1CCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=C(NC1CCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.23,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.01,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.03,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,.,= ,33.59,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CC(C)(C)NC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,CC(C)(C)NC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.054,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)NC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,CC(C)(C)NC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.11,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CCNC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,CCNC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.29,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CCNC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,CCNC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.77,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(OCc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,O=C(OCc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,59.74,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=C(OCc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,O=C(OCc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.028,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(OCc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,O=C(OCc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.088,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(Oc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,O=C(Oc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.012,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(Oc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,O=C(Oc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.0045,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(Oc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,O=C(Oc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,59.08,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CCOC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,CCOC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.076,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CCOC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,CCOC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,60.38,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CCOC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,CCOC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.024,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)c1ccc(NC(=O)N2CCN(C(c3cncnc3)c3ccc(Cl)cc3F)CC2)cc1,CC(C)c1ccc(NC(=O)N2CCN(C(c3cncnc3)c3ccc(Cl)cc3F)CC2)cc1,.,= ,0.0065,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)c1ccc(NC(=O)N2CCN(C(c3cncnc3)c3ccc(Cl)cc3F)CC2)cc1,CC(C)c1ccc(NC(=O)N2CCN(C(c3cncnc3)c3ccc(Cl)cc3F)CC2)cc1,.,= ,0.016,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CC(C)c1ccc(NC(=O)N2CCN(C(c3cncnc3)c3ccc(Cl)cc3F)CC2)cc1,CC(C)c1ccc(NC(=O)N2CCN(C(c3cncnc3)c3ccc(Cl)cc3F)CC2)cc1,.,= ,61.94,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CCOC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,CCOC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.018,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CCOC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,CCOC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.086,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CN(C)C(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,CN(C)C(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.032,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CN(C)C(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,CN(C)C(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.11,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(Nc1ccccc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(Nc1ccccc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.075,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(Nc1ccccc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(Nc1ccccc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.02,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(Nc1ccccc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(Nc1ccccc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,75.65,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=C(NC1CCCCC1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(NC1CCCCC1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.026,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(NC1CCCCC1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(NC1CCCCC1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.11,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(NC1CCCCC1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(NC1CCCCC1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,84.26,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CCNC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,CCNC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.097,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CCNC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,CCNC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.3,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CC(C)(C)NC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,CC(C)(C)NC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.063,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)NC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,CC(C)(C)NC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.19,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CC(C)c1ccc(NC(=O)NC2CCN(C(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,CC(C)c1ccc(NC(=O)NC2CCN(C(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,.,= ,0.003,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)c1ccc(NC(=O)NC2CCN(C(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,CC(C)c1ccc(NC(=O)NC2CCN(C(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,.,= ,0.03,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(Nc1ccc(Cl)cc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(Nc1ccc(Cl)cc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.006,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(Nc1ccc(Cl)cc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(Nc1ccc(Cl)cc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.03,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(Nc1ccc(Cl)cc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(Nc1ccc(Cl)cc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,21.03,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=C(NC1CCCCC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(NC1CCCCC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.1,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(NC1CCCCC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(NC1CCCCC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.03,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CS(=O)(=O)N1CCC(C(=O)NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CS(=O)(=O)N1CCC(C(=O)NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,6.09,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(c1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(c1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.084,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(c1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(c1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,.,= ,0.19,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
NC(=O)c1cccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c1,NC(=O)c1cccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c1,.,= ,0.3,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
NC(=O)c1cccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c1,NC(=O)c1cccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c1,.,= ,0.07,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)OC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,CC(C)(C)OC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.015,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
