COMPOUND_ID	ASSAY_ID	STATUS	VALUE	UNIT	SUPPLIER
DNDI100976	122428	=	-6	%	SCYNEXIS
DNDI100981	122428	=	36	%	SCYNEXIS
DNDI100984	122428	=	7	%	SCYNEXIS
DNDI100986	122428	=	-13	%	SCYNEXIS
DNDI101016	122428	=	26	%	SCYNEXIS
DNDI101022	122428	=	42	%	SCYNEXIS
DNDI101026	122428	=	-1	%	SCYNEXIS
DNDI101041	122428	=	9	%	SCYNEXIS
DNDI101042	122428	=	-1	%	SCYNEXIS
DNDI101046	122428	=	-1	%	SCYNEXIS
DNDI101051	122428	=	-12	%	SCYNEXIS
DNDI101056	122428	=	0	%	SCYNEXIS
DNDI101061	122428	=	-2	%	SCYNEXIS
DNDI101066	122428	=	99	%	SCYNEXIS
DNDI101066	1000986	=	1.24	ug/ml	SCYNEXIS
DNDI101074	122428	=	-8	%	SCYNEXIS
DNDI101076	122428	=	-14	%	SCYNEXIS
DNDI101084	122428	=	19	%	SCYNEXIS
DNDI1010871	1000986	>	5	ug/ml	SCYNEXIS
DNDI1010871	1005759	>	10	ug/ml	SCYNEXIS
DNDI1010872	1000986	>	5	ug/ml	SCYNEXIS
DNDI1010872	1005759	>	10	ug/ml	SCYNEXIS
DNDI1010874	1000986	>	5	ug/ml	SCYNEXIS
DNDI1010874	1005759	=	1.88	ug/ml	SCYNEXIS
DNDI1010875	1000986	>	5	ug/ml	SCYNEXIS
DNDI1010875	1005759	>	10	ug/ml	SCYNEXIS
DNDI1010876	1005759	>	10	ug/ml	SCYNEXIS
DNDI1010876	1000986	>	5	ug/ml	SCYNEXIS
DNDI1010877	1000986	>	5	ug/ml	SCYNEXIS
DNDI1010877	1005759	>	10	ug/ml	SCYNEXIS
DNDI1010878	1000986	>	5	ug/ml	SCYNEXIS
DNDI1010878	1005759	>	10	ug/ml	SCYNEXIS
DNDI1010879	1005759	>	10	ug/ml	SCYNEXIS
DNDI1010879	1000986	>	5	ug/ml	SCYNEXIS
DNDI1010880	1005759	>	10	ug/ml	SCYNEXIS
DNDI1010880	1000986	>	5	ug/ml	SCYNEXIS
DNDI1010881	1005412	=	5	day	SCYNEXIS
DNDI1010881	1005759	=	6.3	ug/ml	SCYNEXIS
DNDI1010881	1005454	=	4	Min	SCYNEXIS
DNDI1010881	1005451	=	220	uL/min/mg	SCYNEXIS
DNDI1010881	1000986	=	2.98	ug/ml	SCYNEXIS
DNDI1010881	1004693	=	4	day	SCYNEXIS
DNDI1010882	1000986	=	1.14	ug/ml	SCYNEXIS
DNDI1010882	1005451	=	14	uL/min/mg	SCYNEXIS
DNDI1010882	1005454	=	63	Min	SCYNEXIS
DNDI1010882	1005759	=	1.76	ug/ml	SCYNEXIS
DNDI1010883	1006731	=	59.94	%	SCYNEXIS
DNDI1010883	1000249	=	4.67	none	SCYNEXIS
DNDI1010883	1006729	=	0	%	SCYNEXIS
DNDI1010883	1004748	=	6	uM	SCYNEXIS
DNDI1010883	1000986	=	.42	ug/ml	SCYNEXIS
DNDI1010883	1005451	=	28	uL/min/mg	SCYNEXIS
DNDI1010883	1005454	=	31	Min	SCYNEXIS
DNDI1010883	1005759	=	1.6	ug/ml	SCYNEXIS
DNDI1010890	1000986	=	1.35	ug/ml	SCYNEXIS
DNDI1010890	1005759	=	2.9	ug/ml	SCYNEXIS
DNDI1010891	1000986	>	5	ug/ml	SCYNEXIS
DNDI1010891	1005759	=	7.22	ug/ml	SCYNEXIS
DNDI101102	122428	=	6	%	SCYNEXIS
DNDI101106	122428	=	-6	%	SCYNEXIS
DNDI101116	122428	=	-2	%	SCYNEXIS
DNDI101136	122428	=	-6	%	SCYNEXIS
DNDI101147	122428	=	-12	%	SCYNEXIS
DNDI101191	122428	=	-5	%	SCYNEXIS
DNDI101192	122428	=	-5	%	SCYNEXIS
DNDI101196	122428	=	-13	%	SCYNEXIS
DNDI101211	122428	=	22	%	SCYNEXIS
DNDI101234	1000986	=	1.97	ug/ml	SCYNEXIS
DNDI101234	122428	=	89	%	SCYNEXIS
DNDI101236	1000986	=	1.42	ug/ml	SCYNEXIS
DNDI101236	122428	=	88	%	SCYNEXIS
DNDI101251	122428	=	-11	%	SCYNEXIS
DNDI101264	122428	=	7	%	SCYNEXIS
DNDI101268	122428	=	8	%	SCYNEXIS
DNDI101274	122428	=	-4	%	SCYNEXIS
DNDI101309	122428	=	10	%	SCYNEXIS
DNDI101312	122428	=	-3	%	SCYNEXIS
DNDI101314	122428	=	10	%	SCYNEXIS
DNDI101316	122428	=	6	%	SCYNEXIS
DNDI101326	122428	=	1	%	SCYNEXIS
DNDI101331	1000986	=	1.35	ug/ml	SCYNEXIS
DNDI101331	122428	=	84	%	SCYNEXIS
DNDI101336	1000986	=	1.63	ug/ml	SCYNEXIS
DNDI101336	122428	=	96	%	SCYNEXIS
DNDI101376	122428	=	-2	%	SCYNEXIS
DNDI101391	122428	=	34	%	SCYNEXIS
DNDI101394	122428	=	14	%	SCYNEXIS
DNDI101396	122428	=	-2	%	SCYNEXIS
DNDI101402	122428	=	5	%	SCYNEXIS
DNDI101411	122428	=	-11	%	SCYNEXIS
DNDI101414	122428	=	9	%	SCYNEXIS
DNDI1014266	1005759	=	.65	ug/ml	SCYNEXIS
DNDI1014266	1005451	=	12	uL/min/mg	SCYNEXIS
DNDI1014266	1005454	=	70	Min	SCYNEXIS
DNDI1014266	1000986	=	.19	ug/ml	SCYNEXIS
DNDI1014266	1004748	=	6	uM	SCYNEXIS
DNDI1014266	1000249	=			SCYNEXIS
DNDI101431	122428	=	24	%	SCYNEXIS
DNDI1014360	1000249	=	4.28	none	SCYNEXIS
DNDI1014360	1000986	=	.39	ug/ml	SCYNEXIS
DNDI1014360	1004748	=	3	uM	SCYNEXIS
DNDI1014360	1005454	=	65	Min	SCYNEXIS
DNDI1014360	1005451	=	13	uL/min/mg	SCYNEXIS
DNDI1014360	1005759	=	1.48	ug/ml	SCYNEXIS
DNDI1014362	1000986	=	.57	ug/ml	SCYNEXIS
DNDI1014362	1005759	=	1.59	ug/ml	SCYNEXIS
DNDI1014363	1000986	=	.43	ug/ml	SCYNEXIS
DNDI1014363	1005454	=	78	Min	SCYNEXIS
DNDI1014363	1005451	=	11	uL/min/mg	SCYNEXIS
DNDI1014363	1005759	=	1.29	ug/ml	SCYNEXIS
DNDI1014374	1000249	=			SCYNEXIS
DNDI1014374	1004748	=	13	uM	SCYNEXIS
DNDI1014374	1000986	=	.07	ug/ml	SCYNEXIS
DNDI1014374	1005454	=	9	Min	SCYNEXIS
DNDI1014374	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014374	1005451	=	95	uL/min/mg	SCYNEXIS
DNDI1014376	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014376	1000986	=	.16	ug/ml	SCYNEXIS
DNDI1014376	1000249	=	4.32	none	SCYNEXIS
DNDI1014376	1005451	=	244.61	uL/min/mg	SCYNEXIS
DNDI1014376	1005454	=	3.48	Min	SCYNEXIS
DNDI1014376	1006729	=	0	%	SCYNEXIS
DNDI1014376	1004748	=	25	uM	SCYNEXIS
DNDI101446	122428	=	-7	%	SCYNEXIS
DNDI101448	122428	=	6	%	SCYNEXIS
DNDI101449	122428	=	13	%	SCYNEXIS
DNDI101451	122428	=	23	%	SCYNEXIS
DNDI101452	122428	=	2	%	SCYNEXIS
DNDI101454	122428	=	-6	%	SCYNEXIS
DNDI101456	122428	=	-7	%	SCYNEXIS
DNDI101462	122428	=	75	%	SCYNEXIS
DNDI101462	1000986	=	1.93	ug/ml	SCYNEXIS
DNDI101464	122428	=	2	%	SCYNEXIS
DNDI101466	122428	=	-14	%	SCYNEXIS
DNDI101471	122428	=	34	%	SCYNEXIS
DNDI101476	122428	=	47	%	SCYNEXIS
DNDI1014869	1000986	=	.27	ug/ml	SCYNEXIS
DNDI1014869	1005759	=	4.06	ug/ml	SCYNEXIS
DNDI1014871	1000986	=	.09	ug/ml	SCYNEXIS
DNDI1014871	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014871	1004693	=	4	day	SCYNEXIS
DNDI1014872	1000986	=	.09	ug/ml	SCYNEXIS
DNDI1014872	1005759	=	6.75	ug/ml	SCYNEXIS
DNDI1014873	1000986	=	1.4	ug/ml	SCYNEXIS
DNDI1014873	1005454	=	2	Min	SCYNEXIS
DNDI1014873	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014873	1005451	=	389	uL/min/mg	SCYNEXIS
DNDI1014874	1005451	=	367	uL/min/mg	SCYNEXIS
DNDI1014874	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014874	1005454	=	2	Min	SCYNEXIS
DNDI1014874	1000986	=	.93	ug/ml	SCYNEXIS
DNDI1014875	1000986	>	5	ug/ml	SCYNEXIS
DNDI1014875	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014876	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014876	1000986	>	5	ug/ml	SCYNEXIS
DNDI1014877	1000986	>	5	ug/ml	SCYNEXIS
DNDI1014877	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014878	1000986	>	5	ug/ml	SCYNEXIS
DNDI1014878	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014879	1000986	>	5	ug/ml	SCYNEXIS
DNDI1014879	1005759	=	6.2	ug/ml	SCYNEXIS
DNDI1014880	1000986	>	5	ug/ml	SCYNEXIS
DNDI1014880	1005759	=	5.21	ug/ml	SCYNEXIS
DNDI1014881	1005451	=	471	uL/min/mg	SCYNEXIS
DNDI1014881	1005759	=	8.24	ug/ml	SCYNEXIS
DNDI1014881	1005454	=	2	Min	SCYNEXIS
DNDI1014881	1004748	=	2	uM	SCYNEXIS
DNDI1014881	1005451	=	487	uL/min/mg	SCYNEXIS
DNDI1014881	1005454	=	2	Min	SCYNEXIS
DNDI1014881	1000986	=	4.41	ug/ml	SCYNEXIS
DNDI1014881	1000249	=			SCYNEXIS
DNDI1014882	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014882	1005451	=	307	uL/min/mg	SCYNEXIS
DNDI1014882	1000249	=			SCYNEXIS
DNDI1014882	1000986	>	5	ug/ml	SCYNEXIS
DNDI1014882	1005454	=	3	Min	SCYNEXIS
DNDI1014882	1004748	=	6	uM	SCYNEXIS
DNDI1014883	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014883	1000986	=	.29	ug/ml	SCYNEXIS
DNDI1014884	1000249	=	2.41	none	SCYNEXIS
DNDI1014884	1000986	>	5	ug/ml	SCYNEXIS
DNDI1014884	1004748	=	50	uM	SCYNEXIS
DNDI1014884	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014885	1005759	>	10	ug/ml	SCYNEXIS
DNDI1014885	1000986	=	4.54	ug/ml	SCYNEXIS
DNDI1014885	1004748	=	100	uM	SCYNEXIS
DNDI1014885	1005454	=	7	Min	SCYNEXIS
DNDI1014885	1005451	=	118	uL/min/mg	SCYNEXIS
DNDI1014885	1000249	=	3.02	none	SCYNEXIS
DNDI101504	122428	=	-13	%	SCYNEXIS
DNDI101506	122428	=	-5	%	SCYNEXIS
DNDI101507	122428	=	-12	%	SCYNEXIS
DNDI101508	122428	=	4	%	SCYNEXIS
DNDI101534	122428	=	6	%	SCYNEXIS
DNDI101561	122428	=	31	%	SCYNEXIS
DNDI101564	122428	=	8	%	SCYNEXIS
DNDI101566	122428	=	57	%	SCYNEXIS
DNDI101576	122428	=	6	%	SCYNEXIS
DNDI101612	122428	=	1	%	SCYNEXIS
DNDI101616	122428	=	1	%	SCYNEXIS
DNDI101641	1000986	=	2.81	ug/ml	SCYNEXIS
DNDI101641	122428	=	76	%	SCYNEXIS
DNDI101644	122428	=	87	%	SCYNEXIS
DNDI101644	1000986	=	2.15	ug/ml	SCYNEXIS
DNDI101646	122428	=	93	%	SCYNEXIS
DNDI101646	1000986	=	1.6	ug/ml	SCYNEXIS
DNDI101661	122428	=	8	%	SCYNEXIS
DNDI101676	122428	=	0	%	SCYNEXIS
DNDI101684	122428	=	0	%	SCYNEXIS
DNDI101686	122428	=	-7	%	SCYNEXIS
DNDI101706	122428	=	-11	%	SCYNEXIS
DNDI101714	122428	=	-6	%	SCYNEXIS
DNDI101716	122428	=	3	%	SCYNEXIS
DNDI101734	122428	=	3	%	SCYNEXIS
DNDI101736	122428	=	-4	%	SCYNEXIS
DNDI101761	122428	=	99	%	SCYNEXIS
DNDI101761	1000986	=	1.08	ug/ml	SCYNEXIS
DNDI101761	1004728	=	28.8	ug/ml	SCYNEXIS
DNDI101766	122428	=	98	%	SCYNEXIS
DNDI101766	1000986	=	1.32	ug/ml	SCYNEXIS
DNDI101776	122428	=	-6	%	SCYNEXIS
DNDI101783	122428	=	39	%	SCYNEXIS
DNDI101784	122428	=	43	%	SCYNEXIS
DNDI101785	122428	=	-1	%	SCYNEXIS
DNDI101787	122428	=	0	%	SCYNEXIS
DNDI101794	122428	=	34	%	SCYNEXIS
DNDI101801	122428	=	-24	%	SCYNEXIS
DNDI101803	122428	=	41	%	SCYNEXIS
DNDI101804	122428	=	26	%	SCYNEXIS
DNDI101805	122428	=	11	%	SCYNEXIS
DNDI1018069	1000986	=	1.19	ug/ml	SCYNEXIS
DNDI1018069	1005454	=	2	Min	SCYNEXIS
DNDI1018069	1005759	=	4.57	ug/ml	SCYNEXIS
DNDI1018069	1005451	=	381	uL/min/mg	SCYNEXIS
DNDI1018070	1005451	=	318	uL/min/mg	SCYNEXIS
DNDI1018070	1005759	=	3.48	ug/ml	SCYNEXIS
DNDI1018070	1005454	=	3	Min	SCYNEXIS
DNDI1018070	1000986	=	1.17	ug/ml	SCYNEXIS
DNDI1018086	1005759	=	2.61	ug/ml	SCYNEXIS
DNDI1018086	1000986	=	1	ug/ml	SCYNEXIS
DNDI1018088	1000986	=	.32	ug/ml	SCYNEXIS
DNDI1018088	1005451	=	31.75	uL/min/mg	SCYNEXIS
DNDI1018088	1005454	=	26.79	Min	SCYNEXIS
DNDI1018088	1005759	=	5.39	ug/ml	SCYNEXIS
DNDI1018089	1005759	=	3.39	ug/ml	SCYNEXIS
DNDI1018089	1005454	=	23.74	Min	SCYNEXIS
DNDI1018089	1005451	=	35.83	uL/min/mg	SCYNEXIS
DNDI1018089	1000986	>	5	ug/ml	SCYNEXIS
DNDI1018089	1004693	=	4	day	SCYNEXIS
DNDI1018090	1005451	=	98.83	uL/min/mg	SCYNEXIS
DNDI1018090	1000986	>	5	ug/ml	SCYNEXIS
DNDI1018090	1004693	=	4.5	day	SCYNEXIS
DNDI1018090	1005759	=	4.06	ug/ml	SCYNEXIS
DNDI1018090	1005454	=	8.61	Min	SCYNEXIS
DNDI101821	122428	=	-20	%	SCYNEXIS
DNDI101824	122428	=	34	%	SCYNEXIS
DNDI101825	122428	=	0	%	SCYNEXIS
DNDI101826	122428	=	4	%	SCYNEXIS
DNDI101829	122428	=	-6	%	SCYNEXIS
DNDI101852	122428	=	2	%	SCYNEXIS
DNDI101853	122428	=	-48	%	SCYNEXIS
DNDI101863	1004728	=	27	ug/ml	SCYNEXIS
DNDI101863	122428	=	100	%	SCYNEXIS
DNDI101863	1000986	=	1.14	ug/ml	SCYNEXIS
DNDI101863	1000986	=	.3	ug/ml	SCYNEXIS
DNDI101864	122428	=	11	%	SCYNEXIS
DNDI101865	1000986	=	.45	ug/ml	SCYNEXIS
DNDI101865	122428	=	99	%	SCYNEXIS
DNDI101868	122428	=	-1	%	SCYNEXIS
DNDI101882	122428	=	-2	%	SCYNEXIS
DNDI101893	122428	=	97	%	SCYNEXIS
DNDI101893	1000986	=	1.18	ug/ml	SCYNEXIS
DNDI101894	122428	=	100	%	SCYNEXIS
DNDI101894	1000986	=	.78	ug/ml	SCYNEXIS
DNDI101894	1000986	=	.28	ug/ml	SCYNEXIS
DNDI101894	1004728	=	34	ug/ml	SCYNEXIS
DNDI101897	122428	=	22	%	SCYNEXIS
DNDI101901	122428	=	4	%	SCYNEXIS
DNDI101903	122428	=	-39	%	SCYNEXIS
DNDI101904	122428	=	23	%	SCYNEXIS
DNDI101905	122428	=	0	%	SCYNEXIS
DNDI101907	122428	=	1	%	SCYNEXIS
DNDI101913	122428	=	-10	%	SCYNEXIS
DNDI101924	122428	=	32	%	SCYNEXIS
DNDI101925	122428	=	20	%	SCYNEXIS
DNDI101927	122428	=	0	%	SCYNEXIS
DNDI101929	122428	=	95	%	SCYNEXIS
DNDI101929	1000986	=	1.6	ug/ml	SCYNEXIS
DNDI101932	122428	=	10	%	SCYNEXIS
DNDI101933	1000986	>	5	ug/ml	SCYNEXIS
DNDI101933	122428	=	81	%	SCYNEXIS
DNDI101934	122428	=	44	%	SCYNEXIS
DNDI101935	122428	=	22	%	SCYNEXIS
DNDI101942	122428	=	13	%	SCYNEXIS
DNDI101943	1000986	=	3.98	ug/ml	SCYNEXIS
DNDI101943	122428	=	100	%	SCYNEXIS
DNDI101944	122428	=	40	%	SCYNEXIS
DNDI101945	122428	=	21	%	SCYNEXIS
DNDI101946	122428	=	11	%	SCYNEXIS
DNDI101953	122428	=	55	%	SCYNEXIS
DNDI101957	122428	=	14	%	SCYNEXIS
DNDI101964	122428	=	0	%	SCYNEXIS
DNDI101967	122428	=	6	%	SCYNEXIS
DNDI101973	122428	=	12	%	SCYNEXIS
DNDI101975	122428	=	15	%	SCYNEXIS
DNDI101983	1000986	=	2.52	ug/ml	SCYNEXIS
DNDI101983	122428	=	76	%	SCYNEXIS
DNDI101984	122428	=	6	%	SCYNEXIS
DNDI101985	122428	=	28	%	SCYNEXIS
DNDI101987	122428	=	9	%	SCYNEXIS
DNDI101994	122428	=	5	%	SCYNEXIS
DNDI101997	122428	=	-4	%	SCYNEXIS
DNDI102004	122428	=	8	%	SCYNEXIS
DNDI102005	122428	=	19	%	SCYNEXIS
DNDI102007	122428	=	21	%	SCYNEXIS
DNDI102009	122428	=	-5	%	SCYNEXIS
DNDI102012	122428	=	-8	%	SCYNEXIS
DNDI102013	122428	=	13	%	SCYNEXIS
DNDI102014	122428	=	5	%	SCYNEXIS
DNDI102015	122428	=	22	%	SCYNEXIS
DNDI102017	122428	=	67	%	SCYNEXIS
DNDI102021	122428	=	58	%	SCYNEXIS
DNDI102024	122428	=	10	%	SCYNEXIS
DNDI102025	122428	=	16	%	SCYNEXIS
DNDI102029	122428	=	-7	%	SCYNEXIS
DNDI102033	122428	=	18	%	SCYNEXIS
DNDI102034	122428	=	43	%	SCYNEXIS
DNDI102037	122428	=	2	%	SCYNEXIS
DNDI102044	122428	=	20	%	SCYNEXIS
DNDI102045	122428	=	79	%	SCYNEXIS
DNDI102045	1000986	=	1.37	ug/ml	SCYNEXIS
DNDI102047	122428	=	3	%	SCYNEXIS
DNDI102057	122428	=	4	%	SCYNEXIS
DNDI102064	122428	=	35	%	SCYNEXIS
DNDI102066	122428	=	8	%	SCYNEXIS
DNDI102067	122428	=	20	%	SCYNEXIS
DNDI102073	122428	=	-31	%	SCYNEXIS
DNDI102075	122428	=	21	%	SCYNEXIS
DNDI102079	122428	=	2	%	SCYNEXIS
DNDI1020829	1000986	=	2.39	ug/ml	SCYNEXIS
DNDI1020829	1005451	=	12	uL/min/mg	SCYNEXIS
DNDI1020829	1005454	=	68	Min	SCYNEXIS
DNDI1020829	1005759	=	6.77	ug/ml	SCYNEXIS
DNDI1020829	1005412	=	4	day	SCYNEXIS
DNDI1020829	1004693	=	4	day	SCYNEXIS
DNDI102083	122428	=	26	%	SCYNEXIS
DNDI1020830	1004693	=	4	day	SCYNEXIS
DNDI1020830	1005412	=	3.5	day	SCYNEXIS
DNDI1020830	1005759	=	1.51	ug/ml	SCYNEXIS
DNDI1020830	1005454	=	33	Min	SCYNEXIS
DNDI1020830	1005451	=	26	uL/min/mg	SCYNEXIS
DNDI1020830	1000986	=	.79	ug/ml	SCYNEXIS
DNDI1020849	1000986	=	1.05	ug/ml	SCYNEXIS
DNDI1020849	1005451	=	255	uL/min/mg	SCYNEXIS
DNDI1020849	1005454	=	3	Min	SCYNEXIS
DNDI1020849	1005759	>	10	ug/ml	SCYNEXIS
DNDI1020862	1005451	=	11	uL/min/mg	SCYNEXIS
DNDI1020862	1005454	=	79	Min	SCYNEXIS
DNDI1020862	1005759	=	1.9	ug/ml	SCYNEXIS
DNDI1020862	1000986	=	1.37	ug/ml	SCYNEXIS
DNDI1020863	1005759	=	1.36	ug/ml	SCYNEXIS
DNDI1020863	1005454	=	19	Min	SCYNEXIS
DNDI1020863	1005451	=	45	uL/min/mg	SCYNEXIS
DNDI1020863	1000986	=	1.06	ug/ml	SCYNEXIS
DNDI1020864	1000986	=	.46	ug/ml	SCYNEXIS
DNDI1020864	1005451	=	351	uL/min/mg	SCYNEXIS
DNDI1020864	1005454	=	2	Min	SCYNEXIS
DNDI1020864	1005759	>	10	ug/ml	SCYNEXIS
DNDI1020865	1000986	>	5	ug/ml	SCYNEXIS
DNDI1020865	1005759	>	10	ug/ml	SCYNEXIS
DNDI1020865	1004693	=	4	day	SCYNEXIS
DNDI1020866	1000986	=	3.75	ug/ml	SCYNEXIS
DNDI1020866	1005759	>	10	ug/ml	SCYNEXIS
DNDI1020869	1000249	>	5.2	none	SCYNEXIS
DNDI1020869	1004748	=	3	uM	SCYNEXIS
DNDI1020869	1005759	>	10	ug/ml	SCYNEXIS
DNDI1020869	1005454	=	2	Min	SCYNEXIS
DNDI1020869	1005451	=	354	uL/min/mg	SCYNEXIS
DNDI1020869	1004693	=	4	day	SCYNEXIS
DNDI1020869	1000986	=	2.54	ug/ml	SCYNEXIS
DNDI102087	122428	=	-6	%	SCYNEXIS
DNDI102089	122428	=	-5	%	SCYNEXIS
DNDI102094	122428	=	9	%	SCYNEXIS
DNDI102095	122428	=	12	%	SCYNEXIS
DNDI102097	122428	=	22	%	SCYNEXIS
DNDI1020976	1000986	>	5	ug/ml	SCYNEXIS
DNDI1020976	1005759	>	10	ug/ml	SCYNEXIS
DNDI1020978	1000986	>	5	ug/ml	SCYNEXIS
DNDI1020978	1005759	>	10	ug/ml	SCYNEXIS
DNDI1020979	1000986	>	5	ug/ml	SCYNEXIS
DNDI1020979	1005759	>	10	ug/ml	SCYNEXIS
DNDI1020981	1000986	=	1.64	ug/ml	SCYNEXIS
DNDI1020981	1004693	=	4	day	SCYNEXIS
DNDI1020981	1005451	=	155	uL/min/mg	SCYNEXIS
DNDI1020981	1005454	=	5	Min	SCYNEXIS
DNDI1020981	1005759	>	10	ug/ml	SCYNEXIS
DNDI1020982	1000249	>	5.2	none	SCYNEXIS
DNDI1020982	1004748	=	25	uM	SCYNEXIS
DNDI1020982	1005759	>	10	ug/ml	SCYNEXIS
DNDI1020982	1005454	=	2	Min	SCYNEXIS
DNDI1020982	1000986	=	2.23	ug/ml	SCYNEXIS
DNDI1020982	1005451	=	463	uL/min/mg	SCYNEXIS
DNDI102125	122428	=	16	%	SCYNEXIS
DNDI102128	122428	=	15	%	SCYNEXIS
DNDI102131	122428	=	13	%	SCYNEXIS
DNDI102142	122428	=	4	%	SCYNEXIS
DNDI102144	122428	=	17	%	SCYNEXIS
DNDI102145	122428	=	20	%	SCYNEXIS
DNDI102147	122428	=	0	%	SCYNEXIS
DNDI102152	122428	=	6	%	SCYNEXIS
DNDI102153	122428	=	16	%	SCYNEXIS
DNDI102154	122428	=	26	%	SCYNEXIS
DNDI102155	122428	=	23	%	SCYNEXIS
DNDI102157	122428	=	5	%	SCYNEXIS
DNDI1021662	1005454	=	11	Min	SCYNEXIS
DNDI1021662	1005759	=	5.42	ug/ml	SCYNEXIS
DNDI1021662	1000986	=	.89	ug/ml	SCYNEXIS
DNDI1021662	1005451	=	76	uL/min/mg	SCYNEXIS
DNDI1021663	1005759	=	2.03	ug/ml	SCYNEXIS
DNDI1021663	1000986	=	.61	ug/ml	SCYNEXIS
DNDI1021664	1005759	=	1.64	ug/ml	SCYNEXIS
DNDI1021664	1000986	=	.51	ug/ml	SCYNEXIS
DNDI1021665	1000986	=	2.22	ug/ml	SCYNEXIS
DNDI1021665	1005759	=	5.7	ug/ml	SCYNEXIS
DNDI1021665	1005454	=	17	Min	SCYNEXIS
DNDI1021665	1005451	=	50	uL/min/mg	SCYNEXIS
DNDI1021666	1005759	=	4.29	ug/ml	SCYNEXIS
DNDI1021666	1000986	=	.75	ug/ml	SCYNEXIS
DNDI1021667	1005759	=	1.83	ug/ml	SCYNEXIS
DNDI1021667	1000986	=	.63	ug/ml	SCYNEXIS
DNDI1021668	1000986	=	.74	ug/ml	SCYNEXIS
DNDI1021668	1005759	=	2.75	ug/ml	SCYNEXIS
DNDI1021668	1005454	=	20	Min	SCYNEXIS
DNDI1021668	1005451	=	42	uL/min/mg	SCYNEXIS
DNDI1021669	1005759	=	1.15	ug/ml	SCYNEXIS
DNDI1021669	1000986	=	.37	ug/ml	SCYNEXIS
DNDI1021670	1005759	=	3.51	ug/ml	SCYNEXIS
DNDI1021670	1000986	=	1.3	ug/ml	SCYNEXIS
DNDI1021671	1000986	=	.83	ug/ml	SCYNEXIS
DNDI1021671	1005759	=	2.52	ug/ml	SCYNEXIS
DNDI1021672	1005759	=	7.55	ug/ml	SCYNEXIS
DNDI1021672	1000986	=	3.05	ug/ml	SCYNEXIS
DNDI1021673	1005759	=	3.33	ug/ml	SCYNEXIS
DNDI1021673	1000986	=	.87	ug/ml	SCYNEXIS
DNDI1021674	1000986	=	2.98	ug/ml	SCYNEXIS
DNDI1021674	1005759	=	3.32	ug/ml	SCYNEXIS
DNDI1021675	1000986	=	1.32	ug/ml	SCYNEXIS
DNDI1021675	1005759	=	3.29	ug/ml	SCYNEXIS
DNDI1021676	1005759	=	2.3	ug/ml	SCYNEXIS
DNDI1021676	1000986	=	.69	ug/ml	SCYNEXIS
DNDI1021677	1005759	=	2.5	ug/ml	SCYNEXIS
DNDI1021677	1000986	=	.75	ug/ml	SCYNEXIS
DNDI1021678	1005759	=	1.44	ug/ml	SCYNEXIS
DNDI1021678	1000986	=	.41	ug/ml	SCYNEXIS
DNDI1021709	1005759	=	7.69	ug/ml	SCYNEXIS
DNDI1021709	1000986	>	5	ug/ml	SCYNEXIS
DNDI1021710	1005759	>	10	ug/ml	SCYNEXIS
DNDI1021710	1000986	=	2.27	ug/ml	SCYNEXIS
DNDI1021711	1000986	=	3.96	ug/ml	SCYNEXIS
DNDI1021711	1005759	=	4.7	ug/ml	SCYNEXIS
DNDI1021712	1005759	>	10	ug/ml	SCYNEXIS
DNDI1021712	1000986	>	5	ug/ml	SCYNEXIS
DNDI1021713	1005759	>	10	ug/ml	SCYNEXIS
DNDI1021713	1000986	>	5	ug/ml	SCYNEXIS
DNDI1021714	1005759	>	10	ug/ml	SCYNEXIS
DNDI1021714	1000986	>	5	ug/ml	SCYNEXIS
DNDI1021715	1000986	>	5	ug/ml	SCYNEXIS
DNDI1021715	1005759	>	10	ug/ml	SCYNEXIS
DNDI1021715	1004693	=	4	day	SCYNEXIS
DNDI1021716	1005759	>	10	ug/ml	SCYNEXIS
DNDI1021716	1004748	=	3	uM	SCYNEXIS
DNDI1021716	1000249	>	5.2	none	SCYNEXIS
DNDI1021716	1000986	=	4.56	ug/ml	SCYNEXIS
DNDI1021717	1005759	>	10	ug/ml	SCYNEXIS
DNDI1021717	1000986	>	5	ug/ml	SCYNEXIS
DNDI1021718	1000986	=	4.82	ug/ml	SCYNEXIS
DNDI1021718	1000249	>	5.2	none	SCYNEXIS
DNDI1021718	1004748	=	2	uM	SCYNEXIS
DNDI1021718	1005759	>	10	ug/ml	SCYNEXIS
DNDI1021718	1005451	=	227	uL/min/mg	SCYNEXIS
DNDI1021718	1005454	=	4	Min	SCYNEXIS
DNDI1021719	1005759	>	10	ug/ml	SCYNEXIS
DNDI1021719	1000986	>	5	ug/ml	SCYNEXIS
